{085} 	300.400		1.7067036E-08		299.503		1.6509487E+01	;
{086} 	298.400		2.2816081E-08		297.253		1.6230877E+01	;
{087} 	301.200		5.3586689E-08		299.303		1.8284660E+01	;
{088} 	292.500		7.4373986E-08		291.900		1.2528498E+01	;
{089} 	298.000		4.9826269E-08		295.553		1.3755818E+01	;
{090} 	302.300		5.9338753E-08		299.854		1.8261539E+01	;
{091} 	296.700		3.6434521E-08		294.954		1.5175295E+01	;
{092} 	299.800		2.3053053E-08		298.902		1.7015999E+01	;
{093} 	295.200		1.2139908E-08		292.253		8.4307280E+00	;
{094} 	294.900		4.0992870E-08		294.852		1.1785383E+01	;
{095} 	298.200		3.0070279E-08		295.754		1.4995859E+01	;
{096} 	293.400		6.1598790E-08		291.603		1.1465449E+01	;
{097} 	294.600		5.0168168E-08		292.703		1.1330262E+01	;
{098} 	299.600		2.7025143E-08		297.353		1.5525784E+01	;
{099} 	302.000		2.8410746E-08		302.102		2.0100817E+01	;
{100} 	302.500		2.2929990E-08		304.300		2.3534731E+01	;
{101} 	302.600		1.9099996E-08		304.000		2.4044743E+01	;
{102} 	303.700		2.3573609E-08		301.953		2.0408318E+01	;
{103} 	297.400		1.5008496E-08		293.753		1.0870511E+01	;
{104} 	294.800		2.9723862E-08		290.903		9.7898550E+00	;
{105} 	302.500		1.5309999E-08		301.700		2.1379061E+01	;
{106} 	298.200		5.4071883E-08		296.903		1.7775515E+01	;
{107} 	294.000		6.0195994E-08		291.153		9.0836353E+00	;
{108} 	295.100		5.2180248E-08		292.853		1.1205371E+01	;
{109} 	295.500		3.9126327E-08		292.653		1.2575377E+01	;
{110} 	301.200		1.6890347E-08		303.053		2.1814550E+01	;
{111} 	293.600		2.3809319E-08		293.803		1.2265785E+01	;
{112} 	302.500		5.2217025E-08		301.703		1.7196142E+01	;
{113} 	297.800		2.9518510E-08		296.253		1.4045849E+01	;
{114} 	302.700		2.8121832E-08		302.502		2.1481110E+01	;
{115} 	304.800		2.6510325E-08		305.049		2.1320751E+01	;
{116} 	300.800		2.1590667E-08		301.603		2.0721096E+01	;
{117} 	298.300		5.4819424E-08		297.153		1.3290786E+01	;
{118} 	297.300		5.6277099E-08		297.400		1.4101683E+01	;
{119} 	297.000		4.4547694E-08		295.755		1.4730842E+01	;
{120} 	294.400		4.1401078E-09		293.403		1.1620406E+01	;
{121} 	298.300		2.9506165E-08		297.403		1.7130842E+01	;
{122} 	293.900		3.4137503E-08		290.353		9.4757195E+00	;
{123} 	294.500		6.7748736E-08		292.703		9.4127169E+00	;
{124} 	295.200		3.6722898E-08		294.053		1.2720584E+01	;
{125} 	298.100		5.3100834E-08		295.403		1.2815552E+01	;
{126} 	298.600		1.8670750E-08		297.353		1.5410583E+01	;
{127} 	291.900		5.4667698E-08		291.202		1.0325732E+01	;
{128} 	297.600		1.7500705E-08		294.853		1.3125296E+01	;
{129} 	296.700		1.9962057E-08		295.053		1.3965502E+01	;
{130} 	293.800		6.0006030E-08		292.253		1.2270344E+01	;
{131} 	291.100		6.5184501E-08		289.352		9.4405918E+00	;
{132} 	294.000		5.1682800E-08		291.004		1.1100694E+01	;
{133} 	294.000		4.9835787E-08		292.703		1.1785691E+01	;
{134} 	293.400		5.1504394E-08		292.453		1.2100635E+01	;
{135} 	293.600		5.7188171E-08		291.452		1.1725739E+01	;
{136} 	296.500		4.4232227E-08		294.403		1.2380527E+01	;
{137} 	294.600		4.9278242E-08		293.453		7.6861672E+00	;
