20 7  (freq sample n.*outvalues) of v1  varying components: C1 = 5.1e-09, C2 = 5.1e-09, R1 = 2400, R2 = 2400, R3 = 2400, R4 = 1800, R5 = 1500, 
 * Columns: Amplitude - Phase (rad) - 
   1.75529	   1.12243	   2.60472	  0.872032	   3.28218	  0.625656	   3.74313	   0.39129	   3.98594	  0.176963	   4.04887	-0.0123184	   3.98702	 -0.175448	   3.85096	  -0.31419	   3.67773	 -0.431678	   3.49094	 -0.531326	3.1263e-09	6.26025e-09	    1915.2	      1386	      1818	    1077.3	   2096.25	
   5.22648	  -2.88747	    4.9535	  -2.73212	    4.6261	  -2.59964	    4.2829	  -2.48675	    3.9492	  -2.39109	   3.63858	  -2.31017	   3.35653	  -2.24157	   3.10386	  -2.18315	   2.87895	  -2.13311	   2.67917	  -2.08996	4.9725e-09	2.7234e-09	      3216	    1664.4	    240000	    2416.5	   1238.25	
   11.6436	    1.0633	   23.8939	-0.0735747	   14.2306	 -0.934818	   9.17111	  -1.17798	   6.82425	  -1.28196	    5.4783	   -1.3401	   4.59885	  -1.37765	   3.97495	  -1.40412	   3.50699	  -1.42389	   3.14171	  -1.43929	6.07155e-09	6.4056e-09	    3196.8	      3120	      2790	    2538.9	   1035.75	
   4.96097	  0.806476	   6.94179	  0.252199	   6.96005	 -0.241781	   6.02282	 -0.573195	   5.08549	 -0.782127	   4.34334	 -0.919916	    3.7737	  -1.01641	   3.33102	  -1.08753	   2.97969	  -1.14213	   2.69495	  -1.18538	3.9576e-09	 7.191e-09	    3562.8	      2898	    2660.4	    2254.5	   1826.25	
   5.94444	  0.914597	   7.50949	  0.690795	   8.35294	  0.540779	   8.82979	  0.436471	   9.11698	  0.360487	   9.30022	   0.30271	   9.42289	  0.257138	   9.50823	  0.220072	   9.56946	  0.189141	   9.61445	  0.162765	7.52505e-09	4.78125e-09	        24	      2184	    3206.4	    1671.3	      1731	
  0.419063	 -0.205529	   0.38041	 -0.476385	  0.336867	 -0.664963	  0.297095	 -0.803726	  0.263099	   -0.9089	  0.234676	 -0.990568	  0.210999	  -1.05537	  0.191191	   -1.1078	  0.174493	  -1.15094	  0.160293	  -1.18699	   5.1e-08	 6.528e-09	    3273.6	    3250.8	    1467.6	      1584	   2238.75	
   6.56083	   1.04429	   8.77101	  0.834156	   10.1511	  0.680101	   11.0136	  0.566894	    11.569	  0.481905	   11.9403	  0.416401	   12.1977	  0.364604	   12.3821	  0.322685	    12.518	  0.288062	   12.6206	  0.258952	3.07785e-09	4.6002e-09	        24	    1297.2	      2604	    1756.8	   1115.25	
  0.118957	 -0.562325	 0.0988835	 -0.790832	 0.0822961	 -0.945564	 0.0695391	  -1.05347	 0.0597939	  -1.13156	 0.0522457	   -1.1901	 0.0462861	  -1.23536	 0.0414894	  -1.27127	 0.0375596	  -1.30039	 0.0342889	  -1.32445	   5.1e-07	6.77025e-09	    3055.2	    1921.2	    1942.8	    2191.5	     952.5	
   3.01475	   1.02582	   4.36702	  0.721326	   5.29008	  0.428342	   5.73875	  0.162623	   5.80301	-0.0654967	    5.6282	 -0.254473	   5.33665	 -0.408635	   5.00506	  -0.53426	   4.67381	 -0.637335	   4.36138	 -0.722793	2.8611e-09	3.97545e-09	      2646	    3529.2	      2496	    2441.7	   2001.75	
    8.9133	   1.19116	   17.4866	  0.756797	   24.0509	-0.00910388	   19.3855	 -0.633454	   14.3192	 -0.933101	   11.1873	  -1.08701	   9.18891	  -1.17879	    7.8173	  -1.23976	   6.81772	   -1.2834	   6.05532	   -1.3163	6.7269e-09	6.15315e-09	    1543.2	    2263.2	    2377.2	    2112.3	    873.75	
   5.15862	  0.733705	   6.19058	  0.470652	   6.65281	  0.291476	   6.85824	  0.158927	   6.93572	  0.053807	   6.94178	-0.0339273	   6.90392	 -0.109837	   6.83702	 -0.177191	   6.74996	 -0.238017	   6.64848	 -0.293637	7.16805e-09	7.55565e-09	       240	    2050.8	      2724	    1119.6	   2073.75	
   3.63661	   1.39303	   7.06312	   1.22022	    13.676	  0.843325	   20.5561	-0.0308622	   14.8063	 -0.767073	   10.1002	  -1.05743	   7.61834	  -1.19132	   6.14974	  -1.26712	   5.18267	  -1.31605	   4.49562	  -1.35042	3.9831e-09	6.69375e-09	    3115.2	    1825.2	    1856.4	      2430	      1380	
     1.921	   1.20577	    3.0486	  0.968526	   4.13841	  0.693472	   4.97942	  0.388934	   5.36156	 0.0857503	   5.29307	  -0.18137	   4.96293	  -0.39694	   4.54716	 -0.564253	   4.13829	 -0.693508	   3.77008	 -0.794579	 3.723e-09	 7.293e-09	    2055.6	    1107.6	    1780.8	    1275.3	    1957.5	
    13.227	 -0.430075	   10.6452	 -0.750246	   8.61891	 -0.936914	   7.15241	  -1.05698	   6.07848	  -1.13988	   5.26987	  -1.20024	   4.64367	  -1.24601	   4.14647	  -1.28185	   3.74313	  -1.31065	    3.4099	  -1.33427	6.68355e-09	   5.1e-08	    1849.2	      3432	    2847.6	    1613.7	   1023.75	
   14.2465	  -2.85916	   13.3898	  -2.69664	   12.3907	  -2.55943	   11.3714	  -2.44427	   10.4047	  -2.34815	   9.52381	  -2.26792	    8.7382	  -2.20069	   8.04469	  -2.14397	   7.43479	  -2.09577	   6.89837	  -2.05446	2.8152e-09	6.04095e-09	      2262	    2211.6	    240000	    2618.1	      1329	
   2.71283	  0.937835	   4.01198	  0.505737	   4.57578	 0.0670402	   4.39446	 -0.290091	   3.92253	 -0.544644	    3.4422	 -0.721863	    3.0319	 -0.848499	   2.69589	 -0.942408	    2.4216	  -1.01451	   2.19567	  -1.07154	5.14845e-09	5.0592e-09	    2301.6	    1666.8	      3270	     990.9	   1841.25	
   5.12765	   3.11075	    5.1296	    3.1278	   5.13005	   3.13781	   5.13006	    -3.138	   5.12985	   -3.1319	   5.12951	  -3.12651	   5.12906	  -3.12157	   5.12853	  -3.11691	   5.12791	  -3.11245	   5.12722	  -3.10815	3.26145e-09	6.71925e-09	    3525.6	      3426	    1855.2	    1322.1	        15	
   6.13809	   1.11683	   8.49051	  0.919022	    10.105	  0.764192	   11.1905	  0.644338	   11.9272	  0.550758	   12.4381	  0.476447	   12.8015	  0.416288	   13.0666	  0.366652	   13.2643	  0.324969	   13.4149	  0.289401	6.3903e-09	7.20375e-09	        24	    3487.2	    1330.8	    1805.4	    971.25	
   4.61061	   1.18713	   7.53163	  0.912885	   10.3842	  0.567853	   12.1236	  0.177614	   12.1151	 -0.181484	   11.0469	  -0.45818	   9.75917	 -0.656208	   8.60029	  -0.79788	   7.63668	 -0.902061	   6.84857	 -0.981218	4.47015e-09	6.5841e-09	    1275.6	    1414.8	    2362.8	    2264.4	   1973.25	
  0.200901	  0.905347	  0.255691	  0.666816	  0.285576	  0.499887	  0.302378	  0.378354	   0.31223	  0.285393	  0.318175	  0.211005	  0.321777	  0.149188	  0.323887	 0.0962153	   0.32499	 0.0496869	  0.325381	0.00800217	7.11195e-09	5.02605e-09	    2594.4	    2403.6	       240	    1430.1	   2003.25	
  0.345412	   1.22813	  0.515242	   1.04581	  0.660609	  0.872898	  0.778824	  0.711164	  0.870186	  0.561466	  0.937004	  0.423945	  0.982631	  0.298235	   1.01072	   0.18366	   1.02477	 0.0793802	   1.02789	-0.0155026	5.46465e-09	1.24695e-09	    2395.2	    1756.8	    1660.8	    1101.6	    1759.5	
   2.05444	   1.04786	   2.99974	  0.753602	   3.67267	  0.467232	   4.02853	  0.203697	   4.11221	 -0.025737	   4.01633	 -0.217863	   3.82664	 -0.375707	   3.60036	 -0.504865	   3.36916	 -0.611068	   3.14834	 -0.699204	2.88405e-09	5.9211e-09	    3290.4	    2365.2	      1710	      2070	   2039.25	
   1.65362	   0.37261	   1.77401	-0.0402286	   1.68204	 -0.325818	   1.53221	 -0.529615	   1.38046	 -0.680067	   1.24379	  -0.79463	    1.1254	 -0.884251	   1.02406	    -0.956	  0.937385	  -1.01459	  0.862941	  -1.06324	7.23945e-09	5.3499e-09	      2538	    3499.2	    3157.2	        18	     844.5	
   6.15876	   1.08404	   8.62123	  0.856899	   10.3483	  0.666555	   11.5031	  0.508115	   12.2514	   0.37503	   12.7189	    0.2615	   12.9919	  0.163022	   13.1282	  0.076271	   13.1665	-0.00117618	   13.1333	-0.0710923	6.09705e-09	4.87815e-09	       240	    2907.6	    2053.2	    1493.1	     781.5	
  0.546578	   1.85044	  0.831555	   2.00415	   1.09303	   2.15551	   1.32437	   2.30337	   1.52082	   2.44649	   1.67996	   2.58366	   1.80182	    2.7138	    1.8886	   2.83613	   1.94409	   2.95017	   1.97297	   3.05575	3.4731e-09	3.74595e-09	    2144.4	       240	      3384	    1468.8	   1983.75	
  0.818705	   1.06473	   1.15897	  0.814536	   1.39959	   0.59406	   1.55397	  0.402518	   1.64187	  0.236685	   1.68169	 0.0927734	   1.68805	-0.0327165	   1.67177	 -0.142758	   1.64063	 -0.239796	   1.60009	 -0.325826	4.62825e-09	3.0345e-09	    1603.2	    2635.2	    1634.4	       180	    1243.5	
   6.16926	 -0.047834	   5.90723	  -0.29627	   5.49069	  -0.47566	   5.04288	 -0.615499	   4.61241	 -0.727574	   4.21896	 -0.818817	   3.86806	 -0.894033	   3.55865	 -0.956755	   3.28689	  -1.00963	    3.0482	  -1.05465	5.87265e-09	   5.1e-08	    1436.4	    2211.6	      1824	    1177.2	   1607.25	
   3.72965	  0.818321	   5.07584	   0.37602	   5.45627	-0.0176239	   5.17879	 -0.320755	   4.68026	 -0.540126	   4.17734	 -0.699001	   3.73485	 -0.817016	   3.36068	  -0.90735	   3.04677	 -0.978448	    2.7824	  -1.03577	5.14845e-09	4.9062e-09	    1929.6	    2299.2	    3477.6	    1117.8	   1607.25	
 0.0331925	  0.991823	 0.0433122	  0.775624	 0.0492381	  0.623791	 0.0527771	  0.515575	 0.0549874	  0.436007	 0.0564347	  0.375558	 0.0574238	  0.328247	 0.0581253	  0.290251	 0.0586386	  0.259053	 0.0590242	  0.232947	4.4217e-09	5.92875e-09	    2245.2	    2865.6	        24	    2007.9	      2040	
   1.94459	  0.911776	    2.8434	  0.461528	   3.17531	 0.0148049	   2.99639	 -0.337605	   2.64975	 -0.583761	    2.3155	  -0.75373	   2.03576	 -0.874928	   1.80872	 -0.964827	   1.62418	  -1.03393	    1.4725	  -1.08865	7.44855e-09	5.71965e-09	    3524.4	      1950	    1646.4	    2067.3	   1605.75	
    2.3076	   1.06429	   3.55717	  0.726017	    4.4645	  0.352323	   4.75664	-0.00445971	   4.54959	 -0.296167	   4.13978	 -0.514969	   3.71056	 -0.676016	   3.32654	 -0.796323	   2.99941	 -0.888514	   2.72403	 -0.961034	 6.018e-09	4.19985e-09	    2161.2	    1936.8	    2191.2	    1518.3	      1401	
   3.97088	   1.84458	   7.28133	   2.08953	   11.9043	    2.5159	   14.6851	   -3.1275	   12.5407	  -2.59421	   9.75225	  -2.29699	   7.80498	  -2.13109	   6.49024	  -2.02853	   5.56235	  -1.95923	   4.87571	   -1.9092	5.0133e-09	7.1502e-09	      3540	    1744.8	    1354.8	    2328.3	     679.5	
   1.90149	    1.4262	   3.35879	   1.31344	   5.56733	   1.13528	   9.19137	  0.800281	    13.014	  0.166462	   11.5592	 -0.503432	   8.52633	  -0.86832	   6.53697	  -1.05255	   5.28951	  -1.15837	   4.45467	  -1.22647	4.03665e-09	4.01625e-09	    3490.8	    1707.6	    1923.6	    2557.8	      1455	
 0.0532995	   1.00553	 0.0846411	  0.553655	 0.0994365	 0.0375069	 0.0923436	 -0.381745	 0.0787653	  -0.65744	 0.0667899	 -0.834954	 0.0574773	 -0.954982	 0.0503077	  -1.04075	 0.0446948	  -1.10497	 0.0402052	  -1.15486	2.94525e-09	5.2632e-09	    240000	      2220	    2528.4	     929.7	   1490.25	
  0.175925	   1.72981	  0.271657	   1.81781	  0.364806	   1.90535	  0.454515	   1.99225	  0.539985	   2.07832	  0.620498	   2.16335	   0.69544	   2.24713	  0.764313	   2.32943	  0.826755	   2.41003	  0.882545	   2.48872	2.57805e-09	2.64945e-09	    3241.2	       240	    1963.2	    1489.5	    1531.5	
   6.64838	  0.767412	   9.10963	  0.166631	    8.7084	  -0.34012	   7.30848	  -0.65808	   6.08401	 -0.851819	   5.16157	 -0.977909	   4.46931	  -1.06578	   3.93749	  -1.13046	   3.51813	  -1.18008	   3.17958	  -1.21941	5.85225e-09	3.8607e-09	      2280	    3496.8	    4351.2	    2414.7	    1621.5	
  0.112968	 -0.486384	 0.0967066	  -0.71243	 0.0822001	 -0.872054	  0.070441	 -0.986953	 0.0611385	  -1.07192	  0.053762	  -1.13656	  0.047843	  -1.18705	 0.0430236	  -1.22741	  0.039042	  -1.26031	 0.0357072	   -1.2876	   5.1e-07	 3.621e-09	      1920	    1576.8	    3176.4	    1495.8	    1267.5	
  0.501655	 -0.067243	  0.467246	 -0.378275	  0.418243	 -0.588379	  0.371052	 -0.740717	  0.329808	 -0.855349	  0.294903	 -0.944027	  0.265606	  -1.01424	  0.240972	  -1.07098	  0.220131	  -1.11763	   0.20236	  -1.15658	   5.1e-08	5.5335e-09	    2474.4	    1948.8	    1573.2	    1165.5	    1834.5	
   0.39881	  -1.66604	  0.610622	  -1.71693	  0.810641	  -1.76533	  0.996111	  -1.81063	   1.16526	  -1.85238	   1.31726	  -1.89033	   1.45204	  -1.92439	   1.57013	  -1.95458	   1.67248	  -1.98104	   1.76024	  -2.00398	 3.009e-09	-4.794e-10	    1298.4	      2460	    2247.6	    2268.9	   1761.75	
   1.33592	   1.26292	   2.26893	   1.03017	   3.35673	  0.705286	   4.23853	  0.278567	   4.35373	 -0.157759	   3.88398	 -0.492769	   3.32025	 -0.717955	   2.84638	 -0.868908	   2.47612	 -0.974391	    2.1875	  -1.05158	6.29085e-09	2.64435e-09	    2733.6	    1340.4	    2948.4	    2046.6	      2166	
    8.7688	  0.835717	   12.3138	  0.342942	   12.9951	 -0.110699	   11.8148	 -0.442675	   10.2792	 -0.666217	   8.92881	 -0.819094	   7.83529	 -0.928232	   6.95923	  -1.00954	   6.25079	  -1.07234	   5.66955	   -1.1223	 4.998e-09	6.31125e-09	    1483.2	    2715.6	      3432	    1804.5	   1203.75	
   2.95666	  0.973864	   4.52106	  0.536459	   5.24826	 0.0667045	   4.99474	 -0.318908	   4.38195	 -0.586151	   3.78971	 -0.766299	   3.30307	 -0.891862	   2.91529	 -0.983344	    2.6048	  -1.05272	    2.3526	  -1.10709	6.2679e-09	5.7018e-09	    2487.6	      1956	    2119.2	    2200.5	    1945.5	
  0.909227	   1.04063	   1.26737	  0.788564	   1.51034	  0.573519	   1.66201	  0.391474	   1.74797	  0.236527	   1.78846	  0.103257	   1.79789	-0.0126624	   1.78625	 -0.114526	   1.76045	 -0.204822	   1.72528	  -0.28545	 4.539e-09	 3.417e-09	      1314	    3364.8	    1497.6	       180	      2178	
   2.75435	   1.47958	   4.27272	   1.42902	   5.77579	    1.3786	   7.25833	   1.32838	   8.71533	   1.27842	    10.142	   1.22875	   11.5339	   1.17944	    12.887	   1.13052	   14.1973	   1.08204	   15.4617	   1.03405	   5.1e-11	5.9313e-09	    3399.6	    1905.6	    2396.4	    2487.6	    2140.5	
   2.96737	  0.951321	   4.36103	  0.548523	   5.05916	  0.142284	   5.00835	 -0.200563	   4.58709	 -0.456663	   4.09535	 -0.641312	   3.64703	 -0.776183	   3.26604	 -0.877539	   2.94783	  -0.95601	   2.68177	   -1.0184	7.20885e-09	4.8195e-09	    2151.6	    2324.4	    1905.6	    2699.1	   1809.75	
  0.820165	   2.12036	   1.12101	   2.36586	    1.3165	   2.56514	   1.43741	    2.7273	   1.50912	   2.86163	   1.54861	   2.97539	   1.56664	   3.07373	   1.56998	  -3.12296	   1.56305	  -3.04579	   1.54881	  -2.97616	6.64275e-09	4.77615e-09	    1742.4	       240	      2634	    1856.7	    1312.5	
   9.21596	   3.02303	   9.25933	   3.07307	   9.27287	   3.09945	   9.27828	   3.11688	   9.28048	   3.12997	   9.28111	   3.14064	    9.2808	  -3.13337	   9.27986	  -3.12518	   9.27846	  -3.11768	   9.27667	  -3.11067	6.05115e-09	3.07785e-09	      1626	    2774.4	    1426.8	    180000	    1732.5	
   3.28196	   1.40588	   6.81828	   1.22274	   15.1485	  0.710899	      17.7	 -0.483425	   10.2913	  -1.03002	   7.01534	  -1.21223	   5.36855	  -1.29891	   4.38325	  -1.34974	   3.72413	  -1.38341	   3.24945	  -1.40752	4.8042e-09	4.8552e-09	    2731.2	    1426.8	      3072	      1530	   1314.75	
 0.0704569	    1.3035	  0.104851	   1.16685	  0.134357	   1.04296	  0.158854	  0.932916	  0.178777	  0.836346	  0.194808	  0.752072	  0.207663	  0.678583	  0.217984	  0.614341	  0.226307	  0.557931	  0.233058	  0.508118	 4.947e-09	   5.1e-11	      1668	    3130.8	    3529.2	    1984.5	   1338.75	
   8.80414	  -2.43052	   6.84861	  -2.20108	   5.47129	  -2.06104	   4.51043	  -1.96942	   3.81895	  -1.90567	   3.30335	  -1.85905	   2.90645	   -1.8236	   2.59256	   -1.7958	   2.33863	  -1.77344	   2.12926	  -1.75508	5.02605e-09	7.40265e-09	    3247.2	      1878	    240000	    1276.2	   1140.75	
   2.10967	  0.733999	   2.62049	  0.396841	   2.81436	  0.137831	    2.8352	-0.0655424	   2.76701	 -0.229187	   2.65562	 -0.363522	   2.52605	 -0.475537	   2.39189	 -0.570134	    2.2604	 -0.650878	   2.13527	 -0.720445	5.6355e-09	6.67845e-09	    1874.4	    3345.6	      1446	    1545.3	      2199	
   1.57137	  0.779861	   2.06766	   0.36091	   2.21001	 0.0050015	   2.12942	 -0.270944	   1.96298	 -0.477365	   1.78284	  -0.63225	   1.61595	 -0.750742	    1.4693	  -0.84353	   1.34269	 -0.917836	   1.23372	 -0.978541	5.32185e-09	5.15355e-09	    4256.4	    2571.6	    2024.4	       972	    1264.5	
